Matricule,Année,PriorityStrategique,Description,Ponderation,IndicateurResultat,Resultat,Commentaire
00372,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00372,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00375,2023,Robustesse Opérationnelle,integration et coordinnation des données dans le système RESA/infopax pour une analyse centralisée,15,Utilisation effective à fin juillet pour 100%,0,
00375,2023,Robustesse Opérationnelle,Conformité et reussite de l exercice general du plan d'urgence de NOS,20,validation du PUA par l'ACM,0,
00375,2023,Robustesse Opérationnelle,Equilibrage des effectifs et de l'activité,10,proposition d un tableau de service en coherrence avec le programme de vol .,0,
00375,2023,Robustesse Opérationnelle,"OTP 15 mns en cible proche ( 82%) pour NOS 
Collaboration à la mise en place d'un système de gestion de la sureté",20,"Taux atteind si supérieur à 80 %
integration et suivi des venements sureté dans le système de recuiel des elements ; delai 100 % effectif en Octobre",0,
00375,2023,Performance Financière,Atteinte de EBITDA à 12 000 000 euros,15,Objectif commun entreprise,0,
00375,2023,Performance Financière,Gestion controlée et adaptée de la consommation de carburant,10,baisse de la consommation vs 2022 liée à l'exploitation des vehicules en lien avec le niveau de trafic et d'activité . Dec2023 .,0,
00375,2023,Performance Financière,,0,,0,
00375,2023,Performance Financière,,0,,0,
00375,2023,Responsabilité Sociétale d'Entreprise,Augmentation du taux de motivation avec Best place to work,5,validation des indicateurs via best place to work avec l augmentation du taux de motivation et de salariés engagés .,0,
00375,2023,Responsabilité Sociétale d'Entreprise,Taux de satisfaction ASQ,5,Progression à la note de 4 pour 5 items ASQ communs à la DOP,0,
00375,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00375,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00378,2023,Robustesse Opérationnelle,L'outil de ticketing GLPI sera utilisé efficacement par les collaborateurs,20,Un atelier d'utilisation effectué (Aout),0,
00378,2023,Robustesse Opérationnelle,Le taux des indicateurs de performances des activités du services support respectera les SLA suivant la procédure de gestion des incidents en vigueur,20,Zéro création de ticket non conforme 100% des tickets respecte le temps de prise en charge,0,
00378,2023,Robustesse Opérationnelle,Inculquer la cuture cyber pour réduire les risques liés de la cybersécurité,20,Une sensibilisation effectuée pour les collaborateurs (Septembre),0,
00378,2023,Robustesse Opérationnelle,,0,,0,
00378,2023,Performance Financière,Le nombre de PC acheté sera réduit en privilégiant les réattribution des PC retournés,30,Plus 3 PC retournés réattribués,0,
00378,2023,Performance Financière,,0,,0,
00378,2023,Performance Financière,,0,,0,
00378,2023,Performance Financière,,0,,0,
00378,2023,Responsabilité Sociétale d'Entreprise,Réduire l'impact de l'IT sur l'environnement à travers la sobriété numériqu,10,Une sensibilisation effectuée (Octobre),0,
00378,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00378,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00378,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00383,2023,Robustesse Opérationnelle,Finaliser la mise à jour des fiches de poste suivant matrice ISO et signatures,20,"-Actualisation des fiches de postes suivant aux missions et attributions actuelles en respectant actuelles en respectant le format ISO : partie SST et environnement à rajouter
-Création pour le nouveau poste
-FDP signée et classée dans les lieux d'emplacement là où il devrait être",0,
00383,2023,Robustesse Opérationnelle,Processeur d'accueil et d'intégration,20,"-Avis des directeurs sur la politique soit rédigée avant 07/10/2023
-Fiche de dotation par Direction mise en place et opérationnelle à partir du 15/09/23
-Coffret d'accueil pour les nouveaux collègues est déjà disponible à partir d'octobre 2023",0,
00383,2023,Robustesse Opérationnelle,Gestion des expatriés/travailleur déplacé (hors pays européens),15,"-Autorisation d'emploi à vérifier (état à renndre avant 30/09/23)
-Tabelau de suivi des Epats à jour et amélioré",0,
00383,2023,Robustesse Opérationnelle,,0,,0,
00383,2023,Performance Financière,Rapport durée-cout du recrutement réduit,20,"-Délai de recrutement réduit à 6 semaines 
-Equitabilité des temps alloué au voler de recrutement vs autres attributions : 60%",0,
00383,2023,Performance Financière,Maitrise de budget de recrutement,10,-Pas de dépassement budgétaire,0,
00383,2023,Performance Financière,,0,,0,
00383,2023,Performance Financière,,0,,0,
00383,2023,Responsabilité Sociétale d'Entreprise,Recrutement qui valorise la démarche RSE,10,-A compétences égales : taux de recrutement des communes alentours est supérieur à 90%,0,
00383,2023,Responsabilité Sociétale d'Entreprise,Bonne Compréhension RI et CC,5,Bonne compréhension,0,
00383,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00383,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00386,2023,Robustesse Opérationnelle,"Les processus de ventes aéro, non aéro et Fret de Ravinala Airports seront intégrés dans l'ERP pour augmenter la productivité et avoir plus de contrôle pour les managers métiers. Cet objectif rentre dans la stratégie de transformation digitale de la DSI",10,"atteint si RAV-CARGO et les modules INVOICE & ATLAS de la suite RESA sont bien intégrés dans l'ERP SAGE X3. 
Mise en exploitation RAV-CARGO : 30/07/2023
Mise en exploitation INVOICE / ATLAS : 30/11/2023",0,
00386,2023,Robustesse Opérationnelle,"Une stratégie de développement des canaux de communication et télécommunication + plan d'action est définit afin de les améliorer et de mieux répondre aux besoins de R.A
Un business modèle autour des flottes mobiles en adéquation avec les profils postes / besoin de R.A est définit et exécuté afin d'améliorer la productivité et de optimiser les coûts",15,"atteint si la stratégie est mis en place + roadmap
1- Définition d'une stratégie
2- Roadmap
3- Reflexion Dotation : appel d'offre ou gré à gré
4- P0 : Corp Ravinala
Stratégie en place : 31/10/2023",0,
00386,2023,Robustesse Opérationnelle,"L'ensemble des scopes, qui nécessite la contribution de la DSI, sur le volet ""Throughout Airport"" seront amélioré pour atteindre au moins le score de 4 points sur 5 dans le cadre de l'ASQ. 
Avec un point d'attention sur les 3 volets : availability WIFI / FIDS / Charging Station",15,"atteint si le score ASQ sur l'ensemble des scopes ""Throughout Airport"" , qui nécessite la contribution de la DSI, atteindra plus de 4 points. L'atteinte de cet objectif est conditionné par l'implication des autres entités. 
Par exemple : pour le WIFI TNR, les bandes passantes nécessaire pour une utilisation optimale de la téchnologie est disponible.
- Wifi : 30/08/2023
- Charging Station : 30/11/2023
- FIDS : 31/12/2023",0,
00386,2023,Robustesse Opérationnelle,Une stratégie sur l'analyse et le traitement des Data des activités de R.A est définit afin d'améliorer le pilotage et faciliter la prise de décision,10,"atteint si une ""Data Manager"" est recruté + une stratégie est en place avec la contribution des autres directions + Roadmap
P0 : Exploitation + DCM
Échéance : 31/10/2023",0,
00386,2023,Performance Financière,Objectif de performance financière commun aux membres du CODIR,30,"Atteinte d'un EBITDA 2023 de 11,000,000 EUR pour un taux de change à 4700 MGA ou 10,000,000 EUR pour un taux de change à 4500 MGA, après retraitement/neutralisation du coût des éventuels incentives 
100% de l'objectif atteint si l'EBITDA de l'exercice 2023 est supérieur ou égal aux seuils ci-avant après retraitement/neutralisation du coût des éventuels incentives",0,
00386,2023,Performance Financière,,0,,0,
00386,2023,Performance Financière,,0,,0,
00386,2023,Performance Financière,,0,,0,
00386,2023,Responsabilité Sociétale d'Entreprise,"Dans le cadre de la certification ISO 27001-2022, toutes les démarches et plan d'action indentifiés lors des audits sur l'aspect RSE seront executés et suivi conformément aux exigences de la norme",20,"Atteint si : 
1 - Un plan d'action pour léver les non conformités soit en place : 31/08/2023
2- Un document SMSI est mis en place (validé et diffusé) est bien intégré chez R.A : 30/09/2023
3- Plan d'action exigible 100% au 31/12",0,
00386,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00386,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00386,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00387,2023,Robustesse Opérationnelle,Déployer le plan d'actions pour atteindre ACA 2 et ACA 3 en 2025,30,"-Plan d'action ACA 2 et ACA 3 défini au 31/12/23
-100% du plan d'action ACA 2 et ACA 3 réalisé selon le planning établi",0,"Plan d'action ACA2 et ACA3 établi
100% du plan d'action ACA2 réalisé
Débuté pour ACA3"
00387,2023,Robustesse Opérationnelle,Améliorer le système management environnemental en place,15,Mise à jour de l'AES avec les processus concernés avant 31/12/23,0,Mise à jour réalisée
00387,2023,Robustesse Opérationnelle,Réaliser l'évaluation technique des associations en charge du Programme de Conservation de la biodiversité,15,Dossier d'évaluation élaboré au 15/12/23,0,Evaluation terminée
00387,2023,Robustesse Opérationnelle,,0,,0,
00387,2023,Performance Financière,,20,,0,
00387,2023,Performance Financière,,0,,0,
00387,2023,Performance Financière,,0,,0,
00387,2023,Performance Financière,,0,,0,
00387,2023,Responsabilité Sociétale d'Entreprise,Engager un partenariat avec ANDAO Company sur le projet recyclage des bouteilles en plastiqur issues des avions,20,"-Convention de partenariat avec Andao Company établie au 31/12/23
-100% du plan d'action réalisée selon le planning établi",0,"Convention disponible
Prototype dispo et production en cours selon la disponibilité"
00387,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00387,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00387,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00388,2023,Robustesse Opérationnelle,Mise à jour trimestrielle du modèle financier opérationnel 45 jours après la fin du trimestre,35,,0,
00388,2023,Robustesse Opérationnelle,Vérification des éléments de calcul de charges financières en lien avec la documentation de financement et réponses ponctuelles aux demandes des prêteurs,25,,0,
00388,2023,Robustesse Opérationnelle,Mise à jour du dossier d'indexation en lien avec le consultant Nera,15,,0,
00388,2023,Robustesse Opérationnelle,,0,,0,
00388,2023,Performance Financière,Validation économique des projets de développement commerciaux,25,,0,
00388,2023,Performance Financière,,0,,0,
00388,2023,Performance Financière,,0,,0,
00388,2023,Performance Financière,,0,,0,
00388,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00388,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00388,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00388,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00389,2023,Robustesse Opérationnelle,Participer à la réactualisation et garantir le respect du contenu de la Convention Collective,15,"- La Convention Collective est mise à jour, ratifiée par les parties prenantes (Direction Générale et IRP) et en vigueur au sein de la Société : à partir de fin décembre 2023",0,
00389,2023,Robustesse Opérationnelle,"Assurer la veille juridique et règlementaire : mise en application des clauses du Code du Travail, des CC, RI et autres",15,- Les différents textes règlementaires en vigueur sont appliqués au sein de la Société,0,
00389,2023,Robustesse Opérationnelle,"Créer et piloter la mise en œuvre des activités d'animations socioculturelles (team building, soirée de gala, rencontres avec les IRP, mobilisation des IRP, etc.)
Mettre à jour les documents RH sur Intranet (Procédures, Notes, RI, CC, etc.)",10,"- Les différents évènements planifiés sont validés par la Direction Générale et déployés
'- Tous les documents créés et/ou mis à jour sont disponibles et consultables sur Intranet
- Documents disponibles sur Intranet
- Les collaborateurs informés des différentes modalités de fonctionnement au sein de la Société",0,
00389,2023,Robustesse Opérationnelle,Participer à la mise à jour et porter à la connassance de tous les salariés les valeurs de Ravinala Airports,10,"- Valeurs réactualisées, validées par la Direction Générale et communiquée à tous les salariés",0,
00389,2023,Performance Financière,"Veiller à l'optimisation du budget RH en appuyant les différents Départements et Services (transport, restauration, évènements RH)",25,,0,
00389,2023,Performance Financière,,0,,0,
00389,2023,Performance Financière,,0,,0,
00389,2023,Performance Financière,,0,,0,
00389,2023,Responsabilité Sociétale d'Entreprise,Définir les plans d'action se rapportant au label BPTW et garantir sa mise en œuvre et ses évaluations périodiques en vue de réduire le turn over annuel,15,"Atteint si le turn over est inférieur à 6,7%",0,
